OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
This lange nyght ther tydes me na reste;,This lange night ther tides° me na reste;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4175,,10,10,This lange nyght ther tydes me na reste,This lange night ther tides me na reste,u Su S u Su S u Sx,u Su S u Su S u Sx,this@gram_adj long@adj1 night@n ther@adv tiden@v%pr_3 me@pron2%obj no@gram_adj reste@n1,this@gram_adj long@adj1 night@n ther@adv tiden@v%pr_3 me@pron2%obj no@gram_adj reste@n1,green
"But yet, na fors, al sal be for the beste.","But yet, na fors;° al sal be for the beste.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4176,,10,10,But yet na fors al sal be for the beste,But yet na fors al sal be for the beste,u S u S u S u S u Sx,u S u S u S u S u Sx,but@conj yet@adv no@gram_adj force@n al@gram_adjas_n shulen@v1%pr_3 ben@v%inf for@prep the@def_art best@adjas_n%sup,but@conj yet@adv no@gram_adj force@n al@gram_adjas_n shulen@v1%pr_3 ben@v%inf for@prep the@def_art best@adjas_n%sup,green
"For, John,"""" seyde he, """"als evere moot I thryve","For John,” seide he, “als ever moot° I thrive",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4177,,10,10,For John seyde he als evere moot I thryve,For John seide he als ever moot I thrive,u S ux S u Sux S u Sx,u S ux S u Su S u Sx,for@conj john@n3#propn seien@v1%pt_3 he@pron1%nom as@conj ever@adv moten@v2%pr_1 ich@pron%nom thriven@v%inf,for@conj john@n3#propn seien@v1%pt_3 he@pron1%nom as@conj ever@adv moten@v2%pr_1 ich@pron%nom thriven@v%inf,green
"If that I may, yon wenche wil I swyve.","If that I may, yon wenche wil I swive.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4178,,10,10,If that I may yon wenche wil I swyve,If that I may yon wenche wil I swive,u S u S u Su S u Sx,u S u S u Su S u Sx,if@conj that@part ich@pron%nom mouen@v3%pr_1 yon@adj wench@n willen@v%pr_1 ich@pron%nom swiven@v%inf,if@conj that@part ich@pron%nom mouen@v3%pr_1 yon@adj wench@n willen@v%pr_1 ich@pron%nom swiven@v%inf,green
Som esement has lawe yshapen us,Som esement° has lawe yshapen us;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4179,,10,10,Som esement has lawe yshapen us,Som esement has lawe yshapen us,u SuS u Sx uSu S,u SuS u Sx uSu S,som@gram_adj esement@n haven@v%pr_3 laue@n ishapen@v%ppl us@pron%pl_obj,som@gram_adj esement@n haven@v%pr_3 laue@n ishapen@v%ppl us@pron%pl_obj,green
"For, John, ther is a lawe that says thus:","For John, ther is a law that sayes thus",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4180,,10,10,For John ther is a lawe that says thus,For John ther is a law that sayes thus,u S u S u Su S u S,u S u S u S u Su S,for@conj john@n3#propn ther@adv ben@v%pr_3 a@indef_art laue@n that@pron seien@v1%pr_3 thus@adv,for@conj john@n3#propn ther@adv ben@v%pr_3 a@indef_art laue@n that@pron seien@v1%pr_3 thus@adv,green
That gif a man in a point be agreved,That gif° a man in a° point be ygreved,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4181,,10,10,That gif a man in a point be agreved,That gif a man in a point be ygreved,u S u S u S u S uSx,u S u S u S u S uSx,that@conj if@conj a@indef_art man@n in@prep a@indef_art pointe@n1 ben@v%pr_3 agreven@v%ppl,that@conj if@conj a@indef_art man@n in@prep a@indef_art pointe@n1 ben@v%pr_3 agreven@v%ppl,green
That in another he sal be releved.,That in another he sal be releved.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4182,,10,10,That in another he sal be releved,That in another he sal be releved,u S uSu S u S uSx,u S uSu S u S uSx,that@conj in@prep another@pron he@pron1%nom shulen@v1%pr_3 ben@v%inf releven@v%ppl,that@conj in@prep another@pron he@pron1%nom shulen@v1%pr_3 ben@v%inf releven@v%ppl,green
"Oure corn is stoln, sothly, it is na nay","Our corn is stoln, soothly, it is na nay",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4183,,10,10,Oure corn is stoln sothly it is na nay,Our corn is stoln soothly it is na nay,ux S u S uS u S u S,u S u S uS u S u S,oure@pron%pl_gen corn@n ben@v%pr_3 stelen@v%ppl sothli@adv hit@pron ben@v%pr_3 no@gram_adj nai@n,oure@pron%pl_gen corn@n ben@v%pr_3 stelen@v%ppl sothli@adv hit@pron ben@v%pr_3 no@gram_adj nai@n,green
And we han had an il fit al this day;,And we han had an il fit° al this day.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4184,,10,10,And we han had an il fit al this day,And we han had an il fit al this day,u S u S u S u S u S,u S u S u S u S u S,and@conj we@pron%pl_nom haven@v%pr_pl haven@v%ppl a@indef_art ille@adj fit@n2 al@gram_adj this@gram_adj dai@n,and@conj we@pron%pl_nom haven@v%pr_pl haven@v%ppl a@indef_art ille@adj fit@n2 al@gram_adj this@gram_adj dai@n,green
And syn I sal have neen amendement,"And sin I sal have nan amendement,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4185,,10,10,And syn I sal have neen amendement,And sin I sal have nan amendement,u S u S ux S uSuS,u S u S ux S uSuS,and@conj sin@conj ich@pron%nom shulen@v1%pr_1 haven@v%inf non@gram_adj amendement@n,and@conj sin@conj ich@pron%nom shulen@v1%pr_1 haven@v%inf non@gram_adj amendement@n,green
"Agayn my los, I will have esement.",Again° my los I wil have esement.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4186,,10,10,Agayn my los I will have esement,Again my los I wil have esement,uS u S u S ux SuS,uS u S u S ux SuS,ayen@prep min@pron%gen los@n1 ich@pron%nom willen@v%pr_1 haven@v%inf esement@n,ayen@prep min@pron%gen los@n1 ich@pron%nom willen@v%pr_1 haven@v%inf esement@n,green
"By Goddes sale, it sal neen other bee!","By Goddes saule, it sal neen° other be!”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4187,,10,10,By Goddes sale it sal neen other bee,By Goddes saule it sal neen other be,u Su Sx u S u Su S,u Su Sx u S u Su S,bi@prep god@n1#propn%gen soule@n hit@pron shulen@v1%pr_3 non@gram_adj other@pron ben@v%inf,bi@prep god@n1#propn%gen soule@n hit@pron shulen@v1%pr_3 non@gram_adj other@pron ben@v%inf,green
"This John answerde, """"Alayn, avyse thee!","¶This John answerde, “Alain, avise thee,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4188,,10,10,This John answerde Alayn avyse thee,This John answerde Alain avise thee,u S uSx uS uSu S,u S uSx uS uSu S,this@gram_adj john@n3#propn answeren@v%pt_3 alein@n1#propn avisen@v%imp the@pron2%obj,this@gram_adj john@n3#propn answeren@v%pt_3 alein@n1#propn avisen@v%imp the@pron2%obj,green
"The millere is a perilous man,"""" he seyde","The miller is a perilous° man,” he seide",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4189,,10,10,The millere is a perilous man he seyde,The miller is a perilous man he seide,u Sux S u xSu S u Sx,u Su S u xSu S u Sx,the@def_art milnere@n ben@v%pr_3 a@indef_art perilous@adj man@n he@pron1%nom seien@v1%pt_3,the@def_art milnere@n ben@v%pr_3 a@indef_art perilous@adj man@n he@pron1%nom seien@v1%pt_3,green
And gif that he out of his sleep abreyde,"“And if that he out of his sleep abreide,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4190,DIFF,10,10,And gif that he out of his sleep abreyde,And if that he out of his sleep abreide,u S u S u S u S uSx,u S u S u S u S uSx,and@conj of@prep that@part he@pron1%nom oute@adv#prep  his@pron1%gen slep@n abreiden@v1%pr_3,and@conj of@prep that@part he@pron1%nom oute@adv#prep  his@pron1%gen slep@n abreiden@v1%pr_3,
He myghte doon us bathe a vileynye.,He mighte doon us bathe° a vileinie.”°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4191,,0,10,He myghte doon us bathe a vileynye,He mighte doon us bathe a vileinie,      ,u Su S u Sx u SuS,he@pron1%nom mouen@v3%pt_3 don@v1%inf us@pron%pl_obj bothe@num_adj a@indef_art vileinie@n,he@pron1%nom mouen@v3%pt_3 don@v1%inf us@pron%pl_obj bothe@num_adj a@indef_art vileinie@n,green
"Aleyn answerde, """"I counte hym nat a flye.","¶Alein answerde, “I count him nat a flie”;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4192,,10,10,Aleyn answerde I counte hym nat a flye,Alein answerde I count him nat a flie,uS uSx u Sx u S u S,uS uSx u S u S u S,alein@n1#propn answeren@v%pt_3 ich@pron%nom counten@v%pr_1 him@pron%obj not@adv a@indef_art flie@n1,alein@n1#propn answeren@v%pt_3 ich@pron%nom counten@v%pr_1 him@pron%obj not@adv a@indef_art flie@n1,green
"And up he rist, and by the wenche he crepte.","And up he rist, and by the wenche he crepte.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4193,,10,10,And up he rist and by the wenche he crepte,And up he rist and by the wenche he crepte,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,and@conj up@adv he@pron1%nom risen@v%pr_3 and@conj bi@prep the@def_art wench@n he@pron1%nom crepen@v%pt_3,and@conj up@adv he@pron1%nom risen@v%pr_3 and@conj bi@prep the@def_art wench@n he@pron1%nom crepen@v%pt_3,green
This wenche lay uprighte and faste slepte,"This wenche lay upright,° and faste slepte",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4194,,10,10,This wenche lay uprighte and faste slepte,This wenche lay upright and faste slepte,u Su S uSx u Su Sx,u Su S uS u Su Sx,this@gram_adj wench@n lien@v1%pt_3 uprighte@adv and@conj faste@adv slepen@v%pt_3,this@gram_adj wench@n lien@v1%pt_3 uprighte@adv and@conj faste@adv slepen@v%pt_3,green
"Til he so ny was, er she myghte espie","Til he so ny was, er she mighte espie",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4195,,10,10,Til he so ny was er she myghte espie,Til he so ny was er she mighte espie,u S u S u S u Sx uS,u S u S u S u Sx uS,til@conj he@pron1%nom so@adv neigh@adj ben@v%pt_3 er@conj1 she@pron%nom mouen@v3%pt_3 aspien@v%inf,til@conj he@pron1%nom so@adv neigh@adj ben@v%pt_3 er@conj1 she@pron%nom mouen@v3%pt_3 aspien@v%inf,green
That it had been to late for to crie,That it had been to late for to crie,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4196,,10,10,That it had been to late for to crie,That it had been to late for to crie,u S u S u Su S u S,u S u S u Su S u S,that@conj hit@pron haven@v%pt_3 ben@v%ppl to@adv2 late@adv for@prep#adv to@part crien@v%inf,that@conj hit@pron haven@v%pt_3 ben@v%ppl to@adv2 late@adv for@prep#adv to@part crien@v%inf,green
"And shortly for to seyn, they were aton.","And shortly for to sein, they were aton;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4197,,10,10,And shortly for to seyn they were aton,And shortly for to sein they were aton,u Su S u S u Sx uS,u Su S u S u Sx uS,and@conj shortli@adv for@prep#adv to@part seien@v1%inf thei@pron%pl_nom ben@v%pt_pl at_one@adv,and@conj shortli@adv for@prep#adv to@part seien@v1%inf thei@pron%pl_nom ben@v%pt_pl at_one@adv,green
"Now pley, Aleyn, for I wol speke of John.","Now pley, Alein! for I wol speke of John.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4198,,10,10,Now pley Aleyn for I wol speke of John,Now pley Alein for I wol speke of John,u S uS u S u Sx u S,u S uS u S u Sx u S,nou@adv pleien@v1%imp alein@n1#propn for@conj ich@pron%nom willen@v%pr_1 speken@v%inf of@prep john@n3#propn,nou@adv pleien@v1%imp alein@n1#propn for@conj ich@pron%nom willen@v%pr_1 speken@v%inf of@prep john@n3#propn,green
This John lith stille a furlong wey or two,¶This John lith stille a furlong-wey° or two,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4199,DIFF,10,10,This John lith stille a furlong wey or two,This John lith stille a furlongwey or two,u S u Sx u Su S u S,u S u Sx u SuS u S,this@gram_adj john@n3#propn lien@v1%pr_3 stille@adv a@indef_art  or@conj two@num_adj,this@gram_adj john@n3#propn lien@v1%pr_3 stille@adv a@indef_art  or@conj two@num_adj,
And to hymself he maketh routhe and wo.,And to himself he maketh routhe° and wo:,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4200,,10,10,And to hymself he maketh routhe and wo,And to himself he maketh routhe and wo,u S uS u Su Sx u S,u S uS u Su Sx u S,and@conj to@prep him-self@pron he@pron1%nom maken@v1%pr_3 reuthe@n and@conj wo@n,and@conj to@prep him-self@pron he@pron1%nom maken@v1%pr_3 reuthe@n and@conj wo@n,green
"Allas!"""" quod he, """"this is a wikked jape;","“Allas!” quod he, “This is a wikked jape;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4201,,10,10,Allas quod he this is a wikked jape,Allas quod he This is a wikked jape,uS u S u S u Su Sx,uS u S u S u Su Sx,alas@interj quethen@v%pt_3 he@pron1%nom this@pron ben@v%pr_3 a@indef_art wikked@adj jape@n,alas@interj quethen@v%pt_3 he@pron1%nom this@pron ben@v%pr_3 a@indef_art wikked@adj jape@n,green
Now may I seyn that I is but an ape.,Now may I sein that I is but an ape.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4202,,10,10,Now may I seyn that I is but an ape,Now may I sein that I is but an ape,u S u S u S u S u Sx,u S u S u S u S u Sx,nou@adv mouen@v3%pr_1 ich@pron%nom seien@v1%inf that@conj ich@pron%nom ben@v%pr_1 but@conj a@indef_art ape@n,nou@adv mouen@v3%pr_1 ich@pron%nom seien@v1%inf that@conj ich@pron%nom ben@v%pr_1 but@conj a@indef_art ape@n,green
Yet has my felawe somwhat for his harm;,Yet has my felaw somwhat for his harm;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4203,,10,10,Yet has my felawe somwhat for his harm,Yet has my felaw somwhat for his harm,u S u Sux Su S u S,u S u Su Su S u S,yet@adv haven@v%pr_3 min@pron%gen felaue@n som-what@pron for@prep his@pron1%gen harm@n,yet@adv haven@v%pr_3 min@pron%gen felaue@n som-what@pron for@prep his@pron1%gen harm@n,green
He has the milleris doghter in his arm.,He has the milleris doghter in his arm.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4204,,10,10,He has the milleris doghter in his arm,He has the milleris doghter in his arm,u S u SuS ux S u S,u S u SuS ux S u S,he@pron1%nom haven@v%pr_3 the@def_art milnere@n%gen doughter@n in@prep his@pron1%gen arm@n,he@pron1%nom haven@v%pr_3 the@def_art milnere@n%gen doughter@n in@prep his@pron1%gen arm@n,green
"He auntred hym, and has his nedes sped","He auntred him,° and has his nedes sped,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4205,,10,10,He auntred hym and has his nedes sped,He auntred him and has his nedes sped,u Su S u S u Su S,u Su S u S u Su S,he@pron1%nom auntren@v%pt_3 him@pron%obj and@conj haven@v%pr_3 his@pron1%gen nede@n1%pl speden@v%ppl,he@pron1%nom auntren@v%pt_3 him@pron%obj and@conj haven@v%pr_3 his@pron1%gen nede@n1%pl speden@v%ppl,green
And I lye as a draf-sak in my bed;,And I lie as a draf sak° in my bed;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4206,DIFF,10,10,And I lye as a drafsak in my bed,And I lie as a draf sak in my bed,u S u S u Su S u S,u S u S u S u S u S,and@conj ich@pron%nom lien@v1%pr_1 as@conj a@indef_art  sak@n in@prep min@pron%gen bed@n1,and@conj ich@pron%nom lien@v1%pr_1 as@conj a@indef_art  sak@n in@prep min@pron%gen bed@n1,
And when this jape is tald another day,And when this jape is tald another day,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4207,,10,10,And when this jape is tald another day,And when this jape is tald another day,u S u Sx u S uSu S,u S u Sx u S uSu S,and@conj whan@adv&conj this@gram_adj jape@n ben@v%pr_3 tellen@v%ppl another@gram_adj dai@n,and@conj whan@adv&conj this@gram_adj jape@n ben@v%pr_3 tellen@v%ppl another@gram_adj dai@n,green
"I sal been halde a daf, a cokenay!","I sal been halde a daf,° a cokenay!°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4208,,10,10,I sal been halde a daf a cokenay,I sal been halde a daf a cokenay,u S u Sx u S u SuS,u S u Sx u S u SuS,ich@pron%nom shulen@v1%pr_1 ben@v%inf holden@v1%ppl a@indef_art daffe@n a@indef_art cokenei@n2,ich@pron%nom shulen@v1%pr_1 ben@v%inf holden@v1%ppl a@indef_art daffe@n a@indef_art cokenei@n2,green
"I wil arise and auntre it, by my fayth!","I wil arise, and auntre it,° by my faith!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4209,,10,10,I wil arise and auntre it by my fayth,I wil arise and auntre it by my faith,u S uSx u Sx u S u S,u S uSx u Sx u S u S,ich@pron%nom willen@v%pr_1 arisen@v%inf and@conj auntren@v%inf hit@pron bi@prep min@pron%gen feith@n,ich@pron%nom willen@v%pr_1 arisen@v%inf and@conj auntren@v%inf hit@pron bi@prep min@pron%gen feith@n,green
"`Unhardy is unseely,' thus men sayth.","‘Unhardy is unsely,’° thus men saith.”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4210,,10,10,Unhardy is unseely thus men sayth,Unhardy is unsely thus men saith,uSu S uSu S u S,uSu S uSu S u S,unhardi@adj ben@v%pr_3 unseli@adj thus@adv men@pron_impers seien@v1%pr_3,unhardi@adj ben@v%pr_3 unseli@adj thus@adv men@pron_impers seien@v1%pr_3,green
"And up he roos, and softely he wente",And up he roos and softely he wente,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4211,,10,10,And up he roos and softely he wente,And up he roos and softely he wente,u S u S u SuS u Sx,u S u S u SuS u Sx,and@conj up@adv he@pron1%nom risen@v%pt_3 and@conj softli@adv he@pron1%nom wenden@v%pt_3,and@conj up@adv he@pron1%nom risen@v%pt_3 and@conj softli@adv he@pron1%nom wenden@v%pt_3,green
"Unto the cradel, and in his hand it hente","Unto the cradle and in his hand it hente,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4212,,0,10,Unto the cradel and in his hand it hente,Unto the cradle and in his hand it hente,        ,uS u Sx u S u S u Sx,unto@prep the@def_art cradel@n and@conj in@prep his@pron1%gen honde@n hit@pron henten@v%pt_3,unto@prep the@def_art cradel@n and@conj in@prep his@pron1%gen honde@n hit@pron henten@v%pt_3,green
And baar it softe unto his beddes feet.,And baar it softe unto his beddes feet.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4213,,10,10,And baar it softe unto his beddes feet,And baar it softe unto his beddes feet,u S u Sx uS u Su S,u S u Sx uS u Su S,and@conj beren@v1%pt_3 hit@pron softe@adv unto@prep his@pron1%gen bed@n1%gen fot@n%pl,and@conj beren@v1%pt_3 hit@pron softe@adv unto@prep his@pron1%gen bed@n1%gen fot@n%pl,green
Soone after this the wyf hir rowtyng leet,"¶Sone after this the wif hir routing leet,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4214,,10,10,Soone after this the wyf hir rowtyng leet,Sone after this the wif hir routing leet,ux Su S u S u Su S,ux Su S u S u Su S,sone@adv after@prep this@pron the@def_art wif@n hire@pron1%fem_gen routinge@ger2 leten@v%pt_3,sone@adv after@prep this@pron the@def_art wif@n hire@pron1%fem_gen routinge@ger2 leten@v%pt_3,green
"And gan awake, and wente hire out to pisse","And gan awake, and wente hir out to pisse",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4215,,10,10,And gan awake and wente hire out to pisse,And gan awake and wente hir out to pisse,u S uSx u Sx ux S u Sx,u S uSx u Sx u S u Sx,and@conj ginnen@v%pt_3 awaken@v%inf and@conj wenden@v%pt_3 hire@pron2%fem_obj oute@adv to@part pissen@v%inf,and@conj ginnen@v%pt_3 awaken@v%inf and@conj wenden@v%pt_3 hire@pron2%fem_obj oute@adv to@part pissen@v%inf,green
